,subject,title,content
141,javascript,프론트엔드 공부 어떻게 시작해야할까요?,"컴공 4학년이 되서야 프론트엔드에 대한 흥미가 생겨 많이 늦은감이 있지만…지금이라도 시작해보려고 합니다. HTML, CSS 그리고 javascript에 대한 기초는 어느정도 있는 상태입니다. 어떤 것부터 준비를 해야되나요..??"
142,javascript,프로젝트 하면 좋을까요?,프론트엔드 개발자 신입으로 취업준비하고 있습니다 html/css/JavaScript 기본강의 듣고 프레임워크 프로젝트 하는데 개인프로젝트로 깃허브이나 블로그 올리면 실력으로 많이 좋을까요?
143,javascript,BMI 계산기를 만들고 싶습니다.,"안녕하세요 bmi 체질량지수 계산기를 직접 만들어 보고싶습니다! 그래서 공부를 하고싶은데, html,css,javascript 만 우선 공부하면 bmi 계산기를 만드는 데에 충분할까요?"
144,javascript,이름있는 부트캠프 들어가는게 맞을까요 ?,"안녕하세요 . 웹 프론트엔드 준비중인 컴퓨터공학 졸업자입니다. 저는 대학시절 프로그래머는 꿈도 안꿨고 그냥 갈곳 없어서 갔던 과인지라 학교도 거의 안다니고 학고도 3번 받을정도로 이쪽 분야에 꿈이 없었습니다. 근데 올해 8월 겨우겨우 논문으로 졸업을하고 원래는 생산직을 들어가려고 했으나 생산직의 환경이 제가 바라는 근무환경과 너무 달라 개발자를 선택하게 됬습니다. 전공자라는 말에 무의미하고 부끄러울정도로 아는게 없었고 개발자아니면 난 안된다. 라는 마인드로 늦게나마 정신차리고 준비중에 있습니다. 현재 html,css,javascript 배우고있고 클론코딩과 노드를 매일 작성해가며 나름대로 열심히 한다고 하고있습니다. 근데 여기서 질문이 있습니다. 1. 알아보니 요즘은 거의 부트캠프를 거쳐오기 때문에 부트캠프는 필수라고 들었는데 맞을까요?? 2.부트캠프도 종류가 많더군요. 근데 어떤 유튜버 분이 카카오클라우드 , 우테코 , 프로그래머스 , 사피 여기 4곳을 빼면 다른 곳은 별로라고 하셨습니다. 수강진이나 커리큘럼등등 저는 이제 슬슬 부트캠프 들어가서 팀프로젝트도 해보고싶고 더욱 더 시간투자를 하여 공부하고 싶습니다. 근데 알아보니 위에 네곳은 다 마감이더군요. 그래서 네곳의 부트캠프를 기다릴지 , 다른 곳 들어갈지 고민이 너무 됩니다. 3.개인적으로 엘리스레이서 라는 부트캠프가 11월중에 모집중에 있는데 여기는 어떻게 생각하시는지 궁금합니다. 또한 , 좋은 부트캠프를 고르는 팁이 있으면 알려주시면 감사하겠습니다 . 두서 없이 긴글 읽어주셔서 감사합니다. 도움이 필요합니다. 물어볼곳도 없고 계속 답답한 마음에 이런 좋은 커뮤니티를 알게되어 여쭤봅니다. 감사합니다."
145,javascript,JavaScript 배열 탐색 알고리즘 질문드립니다.,"배열에서 데이터를 찾을때 하나씩 검색하는 방법과 반씩 쪼개서 찾는 선형탐색, 이진탐색 두가지 방법으로 나뉘는걸로 알고있습니다. 이진탐색 장점이 시간복잡도가 빠르다는건데 만약 배열이 정렬되어있지 않다면 sort같은 내장함수를 쓰거나 나름 빠르다는 ? 기수정렬을 구현한다해도 느려질텐데 실무에서 실용성이 얼마나 있을지 궁금합니다."
146,javascript,javascript 정렬 메서드는 어떤 방식으로 작동하나요?,코드 첨부했습니다. 숫자를 정렬하려면 sort 메서드 뒤에 해당 함수를 넣으라고 하는데 이게 어떻게 동작하는 건가요? 각각 두 개씩 매번 a-b를 계산하고 결과값으로 정렬하는 건가요? 이렇게 한다면 너무 비효율 적인거 아닌가요? 동작방식에 대해서 설명해 주실 수 있으신가요?
147,javascript,[JS] arguments는 어째서 유사 배열 객체인가요?,"안녕하세요, Javascript에서 함수의 인자는 arguments라는 배열로 알고 있습니다. 하지만 실제 배열이 아니라 유사 배열 객체임을 알게 됐는데요, arguments는 어째서 유사 배열 객체 형태를 띠는건가요? 이로 인해 얻는 이득이 뭔지도 궁금합니다! 감사합니다."
148,javascript,국비출신 SM 3년차.. 이직은 힘들까요?,"국비출신으로 현재 국가기관의 모바일 어플리케이션 개발유지보수팀에서 일하고 있는 3년차 초보개발자입니다.. 개발한것들이라곤 Javascript, java, oracle을 사용해 자잘한 기능 개발들과 이번에 6천만원급의 프로젝트를 혼자 맡아 개발하여 추가한 기능 하나가 다입니다.. 여러가지 이유(부산으로 이사, 결혼준비, 연봉 등)로 조만간 내년 초에 이직을 준비해야 할 것 같아, 경험이 많으신 분들께 조언을 좀 구하고 싶습니다. 3년차라지만 SI직군(또는 인하우스 개발자)으로 이직하기엔 아직 아무것도 모른다라는 입장이라 경력직이 힘들면 신입도 생각하고 있습니다.(물론 이마저도 힘들면 부산 근처 회사의 SM으로 다시 들어가는것도 생각중입니다) 1. SM에서 개발직군(SI 또는 인하우스)로의 이직은 힘들까요? 2. 부끄러운 말이지만 포트폴리오 작성을 제대로 해본적이 없습니다. 혹시 이직시에 필요한 포트폴리오 작성 팁이나 참고할만한 예시(책, 웹사이트)가 있을까요? 3. 이직전까지 퇴근 후 2-3시간씩 공부를 할 생각입니다. 이전까진 퇴근 후 가끔씩 1시간정도 수학공부를 했지만, 이직을 위한 관련 공부를 하려면 어떤걸 하는게 좋을까요? 4. 가능하면 지금 회사를 다니며 계획인 내년초까지를 준비기간으로 잡고싶지만, 상황에 따라 퇴사 후 준비를 할 생각도 있습니다. 개발자분들의 조언 부탁드립니다. 프로그래밍 초보의 무지한 발언이 보이시면 너그러운 마음으로 지적해주시길 부탁드립니다ㅠㅠ.."
149,javascript,리액트 공부중 어려움을겪을땐 자바스크립트를 더 공부하는게 도움이될까요?,제목 그대로입니다. 프론트엔드 취준생으로 html css javascript 공부후 vue도배워보고 현재 react배워보는중인데 강의에서 나오는 응용문제들을 혼자 풀기에 어려움을 겪고 개발머리가없나 싶은 현타가 너무많이옵니다..ㅠㅠ 곧 강의 막바지라 포폴도 작업할준비를 해야할텐데 이 수준이라면 .. 참담할거같아서 고민이많습니다. 자바스크립트를 다시 좀 더 깊게 공부하는게 리액트실력향상에 도움이 더 될까요?.. 현재 본인이 생각하기에 자바스크립트 실력은 그냥 입문자이지 않을까싶습니다. todolist 만들어가며 공부했었기에 깊게안다곤 자신할수없습니다..ㅠㅠ 자바스크립트를 다시 더 깊게 할까요 그냥 이대로 리액트를 쭉 공부를해서 개선해나가야할까요?.. 고민이많아 글을 정신없이 쓴 점 죄송합니다..ㅠㅠ!
150,javascript,null과 undefined를 나누어 사용하는 이유가 무엇인가요?,"javascript 공부중인 학생입니다. '없음'은 null과 undefined로 나누어 사용한다고 하는데, 이 둘의 차이는 알겠으나 왜 이 두개를 나눠서 다르게 사용하게 된 것인가요? 값을 지정하지 않았다는 것과 없다는 것이 코드를 짤 때 큰 차이를 가져오게 되나요? 소중한 답변 감사합니다."
151,javascript,Javascript에서 || 와 ?? 가 뭔가요?,"제목 그대로입니다. 자바 스크립트에서 || 나 ?? 또는 ||= ??= 이런 코드를 몇번 봤는데 뭔지 모르겠더라구요. 어떻게 검색해야 나오는지도 감이 안잡혀서 여기다가 질문 올립니다! 뭔가 용어가 따로 있을것 같은데, 용어도 알려주시면 감사하겠습니다"
152,javascript,javascript로 장바구니 구현방법,종류별로 있지만 그 상품을 클릭했을때 담을 수 있는방법을 알고싶어요 ㅠㅠ
153,javascript,Promise.all 에 실행 순서를 보장할 수 있는 방법이 있나요?,안녕하세요! Javascript Promise.all에서 실행 순서를 보장할 수 있는 방법이 있는지 궁금합니다! 추가적으로 Promise.all에서 돌아가는 함수들의 실행 시간을 설정할 수 있는지도 궁금합니다~
154,javascript,프론트엔드 취준생 알아두면 좋은지식? 있나요?!,한창 리액트 공부하며 개인 프로젝트를향해 공부중인 취준생입니다! 인터넷에 검색하면 나오는 당연한 html css javascript react vue 말고 이외의 배경지식? 이나 뭐 알아두면 좋은 네트워크지식? uiux? 알아두면 좋을게 뭐가있을까요? 또는 그런 지식들이 잘 들어있는 추천하는 책같은게 있을까요?! 좋은 책이있다면 추천해주실수있으실까요!?
155,javascript,비전공자 퍼블리싱 어느정도 공부해야 취직이 가능할까요?,안녕하세요 비전공자 프론트엔드개발자가 되고싶은 취준생입니다. 처음에는 웹퍼블리셔로 디자인과 코딩을 병행해서 하려다가 코딩이 적성에 맞아 개발쪽으로 공부를 더 하고있습니다. 공부하는 기간이 너무 길어지다보니까 일하면서 공부를 하고싶다는 생각이 들더군요ㅠ 지금은 html css javascript (기초ㅠㅠ)까지 공부했는데 어느정도 더 공부해야 퍼블리셔직무에 취업가능할까요?
156,javascript,웹디자이너 로 취업을 준비하려는 26살 남자입니다.,"안녕하세요. 웹디자인쪽으로 취업을 다시 준비하려고 조사를 하고 있습니다. 포트폴리오가 중요하게 느껴지는데 막상 포트폴리오 준비를 하려고 보니 너무 막막해서 글을 적게 되었습니다.. 포트폴리오 준비 어떻게 해야지 완벽하게 준비 할 수 있을까요? 또 웹디자인쪽으로 진출 하기 위해서 준비해야하는게 더 무엇이 있을까요? 혼자 공부를 하면서 웹디자인기능사와 책자료를 통해 html, css를 공부해보았고, javascript도 조금씩 책을 보면서 공부를 하고 있습니다. 감사합니다."
157,javascript,html css Javascript 공부 추천,제목의 3가지를 공부하려 하는데 보기 좋은 유튜브강의나 책이 있으면 추천 부탁드립니다
158,javascript,Javascript의 비동기방식 과 git,안녕하세요 대학교에서 개발공부중인 학생입니다. 프론트엔드 개발자가되는게 꿈입니다 개발공부를 하다가 비동기 방식과 git대해 궁금증이 생겨서 질문드립니다 1. 동기식 방식과 비동기식방식의 차이점 2. 비동기식 방식을 쓰는 이유 3. Git을 쓰는 이유와 장점과 단점등 입니다
159,javascript,javascript를 이용해서 모달을 띄우고 싶습니다. 오픈소스 라이브러리 추천해주세요.,자바스크립트로 웹 페이지를 만드는 프로젝트를 하고 있습니다 단순한 alert말고 화면 전체가 어두워지고 모달이 뜨는것을 구현하고 싶은데요. 제가 만드는 것보다 모달을 사용할 수 있게 라이브러리를 쓰면 좋을것 같다고 생각이 들었습니다. 약간의 커스터마이징도 가능하면 좋겠습니다.
160,javascript,모바일 웹 개발할 때 키보드 모양 설정 방법,"안드로이드로 모바일 웹에서 키보드를 사용할 때 어떨 때는 하단에 www.이 뜨고 어쩔 때는 숫자만 입력하게 키보드가 변경하고, 또 enter모양이 검색으로 변경되어 있기도 하고 다양한데요 이런것들을 설정하는건 javascript로 설정하는 건가요?"
161,javascript,javascript를 사용해서 클립보드 내의 전체 데이터를 불러올 수 없나요?,관련 크롬 확장프로그램이나 여타 서비스를 살펴보면 사용자의 클립보드 기록을 관제하는 것 같은데 아무리 서치해봐도 바로 이전의 단일 내역말고는 불러오는 방법을 모르겠습니다. 도움 주시면 감사하겠습니다.
